duration,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_count,label
0,tcp,http,SF,213,27544,1,43,1.0,0.0,0.0,0.0,0.0,0.01,255,Normal
0,tcp,http,SF,330,6758,1,11,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,227,2531,1,4,1.0,0.0,0.0,0.0,0.08,0.04,255,Normal
0,udp,domain_u,SF,42,42,0,28,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
0,tcp,http,SF,335,4898,1,5,1.0,0.0,0.0,0.0,0.03,0.01,255,Normal
0,icmp,ecr_i,SF,520,0,0,461,1.0,0.0,0.0,0.0,1.0,0.0,197,DoS
0,tcp,bgp,S0,0,0,0,290,0.07,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,time,SF,0,4,0,1,1.0,0.0,0.0,0.0,0.06,0.0,18,Normal
0,tcp,private,S0,0,0,0,219,0.06,1.0,1.0,0.08,0.01,0.0,13,DoS
1,tcp,smtp,SF,942,374,1,1,1.0,0.0,0.0,0.02,0.0,0.02,106,Normal
0,tcp,Z39_50,S0,0,0,0,237,0.07,1.0,1.0,0.07,0.0,0.0,17,DoS
0,tcp,http,SF,336,3211,1,7,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,REJ,0,0,0,159,0.03,0.0,0.0,0.09,0.0,0.0,4,DoS
27,tcp,ftp,SF,1524,4152,1,1,1.0,0.0,0.0,0.95,0.01,0.4,5,Normal
0,tcp,http,SF,211,442,1,8,1.0,0.0,0.0,0.0,0.0,0.01,255,Normal
1,tcp,smtp,SF,11524,921,1,1,1.0,0.0,0.0,0.5,0.25,0.01,173,Normal
0,tcp,imap4,SF,0,0,0,4,1.0,0.5,0.75,0.0,0.8,0.0,10,R2L
0,tcp,smtp,SF,1983,494,1,1,1.0,0.0,0.0,0.04,0.01,0.03,190,Normal
0,tcp,Z39_50,S0,0,0,0,262,0.03,1.0,1.0,0.08,0.0,0.0,9,DoS
0,udp,domain_u,SF,45,84,0,141,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,http,SF,208,3867,1,11,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,udp,domain_u,SF,43,76,0,217,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,icmp,ecr_i,SF,520,0,0,460,1.0,0.0,0.0,0.0,1.0,0.0,237,DoS
4721,tcp,other,RSTR,1,0,0,2,1.0,0.0,0.0,0.74,1.0,0.0,2,Probe
0,tcp,time,S0,0,0,0,21,0.05,1.0,1.0,0.09,0.0,0.0,1,DoS
0,tcp,http,SF,225,1674,1,28,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,313,469,1,11,1.0,0.0,0.0,0.0,0.03,0.04,255,Normal
0,tcp,http,SF,224,1546,1,4,1.0,0.0,0.0,0.0,0.25,0.06,255,Normal
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.12,0.21,255,Normal
0,tcp,ftp_data,S0,0,0,0,32,0.19,1.0,1.0,0.04,0.01,0.05,44,DoS
0,tcp,http,SF,303,662,1,36,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,smtp,SF,2926,334,1,1,1.0,0.0,0.0,0.07,0.01,0.02,95,Normal
0,tcp,http,SF,247,1244,1,2,1.0,0.0,0.0,0.0,0.05,0.04,255,Normal
0,udp,domain_u,SF,41,127,0,76,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,ftp_data,S2,246,0,1,1,1.0,1.0,1.0,0.0,1.0,0.12,57,R2L
2845,udp,other,SF,147,105,0,2,1.0,0.0,0.0,0.65,0.95,0.0,2,Normal
4,tcp,smtp,SF,721,329,1,1,1.0,0.0,0.0,0.02,0.01,0.0,117,Normal
0,udp,domain_u,SF,46,75,0,116,1.0,0.0,0.0,0.01,0.0,0.0,175,Normal
0,tcp,http,SF,306,1904,1,13,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,private,REJ,0,0,0,102,0.02,0.0,0.0,0.07,0.0,0.0,22,DoS
0,tcp,private,REJ,0,0,0,110,0.18,0.0,0.0,0.07,0.0,0.0,20,DoS
0,tcp,ftp_data,SF,567,0,0,1,1.0,0.0,0.0,0.33,0.17,0.0,1,Normal
0,tcp,ftp_data,SF,334,0,1,2,1.0,0.0,0.0,0.0,1.0,0.0,4,R2L
0,tcp,nnsp,S0,0,0,0,138,0.06,1.0,1.0,0.06,0.0,0.0,8,DoS
27,tcp,ftp,SF,1206,3380,1,1,1.0,0.0,0.0,0.08,0.0,0.0,38,Normal
0,tcp,telnet,S0,0,0,0,220,0.01,1.0,1.0,0.07,0.0,0.0,11,DoS
0,tcp,http,SF,203,481,1,5,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,157,18961,1,4,1.0,0.0,0.0,0.0,0.01,0.04,255,Normal
0,tcp,private,S0,0,0,0,223,0.11,1.0,1.0,0.07,0.0,0.0,24,DoS
0,tcp,http,SF,343,6901,1,8,1.0,0.0,0.0,0.0,0.01,0.04,255,Normal
0,udp,domain_u,SF,45,136,0,80,1.0,0.0,0.0,0.01,0.0,0.0,206,Normal
2,tcp,ftp_data,SF,2194619,0,0,3,0.67,0.0,0.0,0.47,0.14,0.0,36,Normal
0,tcp,http,SF,269,2232,1,15,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,241,1603,1,16,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,http,SF,240,4359,1,3,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.08,0.06,251,Normal
0,tcp,http,SF,223,431,1,4,1.0,0.25,0.25,0.0,0.0,0.0,255,Normal
0,tcp,ftp_data,SF,192,0,1,2,1.0,0.0,0.0,0.03,0.17,0.0,37,Normal
0,tcp,nntp,S0,0,0,0,94,0.04,1.0,1.0,0.07,0.0,0.0,1,DoS
2580,udp,other,SF,146,105,0,4,0.5,0.0,0.0,0.87,0.98,0.0,2,Normal
0,tcp,telnet,S0,0,0,0,10,0.3,0.9,1.0,0.08,0.01,0.0,3,DoS
0,tcp,private,S0,0,0,0,125,0.05,1.0,1.0,0.07,0.0,0.0,1,DoS
0,tcp,uucp,S0,0,0,0,125,0.08,1.0,1.0,0.07,0.0,0.0,18,DoS
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.5,90,Probe
0,tcp,smtp,SF,613,335,1,1,1.0,0.0,0.0,0.05,0.01,0.01,178,Normal
0,tcp,http,SF,206,3731,1,7,1.0,0.0,0.0,0.0,0.01,0.03,255,Normal
727,tcp,telnet,SF,587,18961,1,1,1.0,0.0,0.0,0.02,0.0,0.0,59,Normal
9801,tcp,other,RSTR,1,0,0,2,1.0,0.0,0.0,0.74,1.0,0.0,2,Probe
0,tcp,ftp_data,SF,1030,0,1,4,1.0,0.0,0.0,0.25,0.83,0.03,79,Normal
0,tcp,http,SF,324,4041,1,1,1.0,0.0,0.0,0.0,0.03,0.02,255,Normal
0,tcp,http,SF,222,791,1,27,1.0,0.0,0.0,0.0,0.01,0.05,255,Normal
0,tcp,http,SF,202,3810,1,8,1.0,0.0,0.0,0.0,0.12,0.21,14,Normal
0,tcp,telnet,S0,0,0,0,243,0.09,1.0,1.0,0.06,0.0,0.0,22,DoS
0,tcp,http,SF,211,6107,1,2,1.0,0.0,0.0,0.0,0.1,0.01,255,Normal
4,tcp,smtp,SF,2353,328,1,2,0.5,0.0,0.0,0.03,0.0,0.0,150,Normal
0,tcp,http,SF,213,282,1,11,1.0,0.0,0.0,0.0,0.09,0.2,60,Normal
0,tcp,http,SF,376,642,1,6,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,smtp,SF,967,331,1,1,1.0,0.0,0.0,0.11,0.06,0.01,208,Normal
0,tcp,ftp_data,SF,29954,0,0,1,1.0,0.0,0.0,0.06,0.15,0.0,38,Normal
0,tcp,http,SF,54540,8314,1,4,1.0,0.0,0.0,0.0,0.01,0.0,136,DoS
0,tcp,private,S0,0,0,0,244,0.0,1.0,1.0,0.09,0.0,0.0,7,DoS
0,tcp,other,REJ,0,0,0,509,0.0,0.09,0.0,1.0,0.0,0.0,1,Probe
0,tcp,sunrpc,S0,0,0,0,206,0.09,1.0,1.0,0.07,0.0,0.0,18,DoS
0,udp,domain_u,SF,36,101,0,2,1.0,0.0,0.0,0.0,1.0,0.0,2,Normal
0,tcp,http,SF,313,11759,1,3,1.0,0.0,0.0,0.0,0.17,0.02,255,Normal
0,tcp,private,S0,0,0,0,225,0.06,1.0,1.0,0.05,0.0,0.0,14,DoS
0,tcp,link,S0,0,0,0,220,0.0,1.0,1.0,0.06,0.0,0.0,1,DoS
0,tcp,smtp,SF,2200,336,1,1,1.0,0.0,0.0,0.04,0.01,0.02,121,Normal
0,tcp,http,SF,253,939,1,26,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,228,2901,1,2,1.0,0.0,0.09,0.0,0.5,0.02,255,Normal
0,tcp,netbios_ns,S0,0,0,0,251,0.02,1.0,1.0,0.07,0.0,0.0,5,DoS
55,tcp,http,SF,243,238,1,1,1.0,0.0,0.0,0.0,0.25,0.02,255,Normal
0,tcp,http,SF,236,398,1,12,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,116,0.08,1.0,1.0,0.07,0.0,0.0,14,DoS
0,tcp,http,SF,384,334,1,19,1.0,0.0,0.0,0.0,0.03,0.21,231,Normal
0,tcp,http,SF,214,1600,1,5,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,244,5637,1,14,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
2,tcp,telnet,SF,104,1410,1,1,1.0,0.0,0.0,0.04,0.01,1.0,2,Normal
0,tcp,http_443,S0,0,0,0,141,0.12,1.0,1.0,0.06,0.0,0.0,17,DoS
0,tcp,ftp,SF,36,197,1,1,1.0,0.0,0.0,0.05,0.0,0.0,1,R2L
0,tcp,smtp,SF,647,329,1,1,1.0,0.0,0.0,0.03,0.0,0.0,102,Normal
0,tcp,private,S0,0,0,0,126,0.15,1.0,1.0,0.08,0.0,0.0,19,DoS
0,tcp,http,SF,208,3067,1,1,1.0,0.0,0.0,0.0,0.06,0.04,255,Normal
0,tcp,http,SF,297,3073,1,1,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,114,0.09,1.0,1.0,0.07,0.0,0.0,1,DoS
5,tcp,telnet,SF,179,3393,1,1,1.0,0.0,0.0,0.78,0.01,0.0,9,Normal
0,tcp,http,SF,294,1600,1,6,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
6284,tcp,IRC,RSTR,934,9562,0,1,1.0,0.0,0.0,0.12,0.04,0.0,7,Normal
0,tcp,http,SF,301,3654,1,15,1.0,0.0,0.0,0.0,0.07,0.03,255,Normal
0,tcp,csnet_ns,REJ,0,0,0,228,0.08,0.0,0.0,0.07,0.0,0.0,19,DoS
0,tcp,private,S0,0,0,0,147,0.13,1.0,1.0,0.07,0.0,0.0,15,DoS
0,tcp,finger,SF,9,137,0,2,0.5,0.0,0.0,0.02,0.0,0.0,6,Normal
0,tcp,http,SF,202,5197,1,1,1.0,0.0,0.0,0.0,0.25,0.05,255,Normal
0,tcp,http,SF,239,1481,1,11,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
0,tcp,daytime,S0,0,0,0,279,0.08,1.0,1.0,0.05,0.0,0.0,21,DoS
0,icmp,ecr_i,SF,520,0,0,453,1.0,0.0,0.0,0.0,1.0,0.0,24,DoS
0,udp,domain_u,SF,45,45,0,110,1.0,0.0,0.0,0.01,0.01,0.0,254,Normal
0,icmp,ecr_i,SF,1032,0,0,43,1.0,0.0,0.0,0.02,0.17,0.0,43,DoS
0,tcp,http,SF,0,20256,0,7,1.0,0.14,0.14,0.0,0.14,0.05,255,Normal
0,icmp,ecr_i,SF,1032,0,0,220,1.0,0.0,0.0,0.03,0.57,0.0,123,DoS
0,tcp,private,S0,0,0,0,257,0.0,1.0,1.0,0.06,0.0,0.0,18,DoS
0,tcp,http,SF,214,928,1,1,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,302,2199,1,8,1.0,0.0,0.0,0.0,0.02,0.05,255,Normal
0,tcp,ftp_data,S0,0,0,0,259,0.02,1.0,1.0,0.07,0.0,0.0,5,DoS
0,udp,domain_u,SF,45,123,0,29,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
931,tcp,other,RSTR,1,0,0,2,1.0,0.0,0.0,0.73,1.0,0.0,2,Probe
0,icmp,ecr_i,SF,1032,0,0,511,1.0,0.0,0.0,0.12,0.1,0.0,26,DoS
0,tcp,netbios_ssn,S0,0,0,0,245,0.02,1.0,1.0,0.07,0.0,0.0,16,DoS
0,tcp,http,SF,258,6418,1,5,1.0,0.0,0.0,0.01,0.0,0.0,250,Normal
0,icmp,ecr_i,SF,1032,0,0,511,1.0,0.0,0.0,0.04,0.19,0.0,48,DoS
0,tcp,http,SF,313,3247,1,7,1.0,0.0,0.0,0.0,0.14,0.04,255,Normal
0,tcp,finger,S0,0,0,0,68,0.26,1.0,1.0,0.05,0.02,0.0,48,DoS
0,icmp,eco_i,SF,18,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,86,Probe
0,tcp,private,S0,0,0,0,230,0.02,1.0,1.0,0.05,0.0,0.0,4,DoS
0,tcp,http,SF,324,271,1,9,1.0,0.0,0.0,0.02,0.0,0.0,238,Normal
0,tcp,http,SF,234,1038,1,3,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,tcp,private,S0,0,0,0,83,0.04,1.0,1.0,0.07,0.0,0.0,17,DoS
0,tcp,http,S0,0,0,0,58,0.31,1.0,1.0,0.02,0.0,0.0,66,DoS
3,tcp,smtp,SF,715,364,1,1,1.0,0.0,0.0,0.03,0.01,0.03,66,Normal
0,tcp,ftp_data,S0,0,0,0,15,0.2,1.0,1.0,0.04,0.01,0.04,55,DoS
0,tcp,private,S0,0,0,0,102,0.08,1.0,1.0,0.07,0.0,0.0,7,DoS
0,tcp,ftp_data,SF,15876,0,1,18,1.0,0.0,0.0,0.04,0.39,0.02,92,Normal
0,udp,domain_u,SF,45,45,0,82,1.0,0.0,0.0,0.01,0.01,0.0,254,Normal
0,tcp,ftp_data,SF,373,0,1,3,1.0,0.0,0.0,0.02,0.32,0.0,82,Normal
26,tcp,ftp,SF,1496,4152,1,1,1.0,0.0,0.0,0.14,0.03,0.0,7,Normal
0,tcp,private,S0,0,0,0,27,0.59,1.0,1.0,0.07,0.0,0.0,16,DoS
0,tcp,http,SF,234,1758,1,1,1.0,0.0,0.0,0.0,0.33,0.07,255,Normal
0,tcp,http,SF,309,1528,1,5,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,tcp,http,SF,333,2526,1,11,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,uucp,S0,0,0,0,143,0.09,1.0,1.0,0.06,0.0,0.0,8,DoS
0,icmp,ecr_i,SF,1032,0,0,234,1.0,0.0,0.0,0.01,0.92,0.0,234,DoS
0,tcp,http,SF,274,1417,1,13,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,bgp,REJ,0,0,0,102,0.02,0.0,0.0,0.08,0.0,0.0,2,DoS
0,tcp,exec,RSTO,0,0,0,118,0.03,0.0,0.0,0.07,0.0,0.0,4,DoS
0,udp,private,SF,105,0,0,1,1.0,0.0,0.0,0.05,0.03,0.0,4,Normal
0,tcp,Z39_50,S0,0,0,0,261,0.1,1.0,1.0,0.05,0.0,0.0,25,DoS
0,tcp,uucp,S0,0,0,0,106,0.06,1.0,1.0,0.05,0.0,0.0,10,DoS
0,tcp,ftp_data,SF,12,0,0,1,1.0,0.0,0.0,0.02,0.25,0.03,71,Normal
0,tcp,http,SF,259,505,1,3,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
1,tcp,smtp,SF,642,331,1,1,1.0,0.0,0.0,0.02,0.0,0.0,148,Normal
0,tcp,vmnet,REJ,0,0,0,172,0.08,0.0,0.0,0.07,0.0,0.0,14,DoS
0,tcp,http,SF,54540,8314,1,2,1.0,0.0,0.0,0.0,0.02,0.0,49,DoS
0,icmp,ecr_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,2,Probe
1,tcp,smtp,SF,1750,328,1,1,1.0,0.0,0.0,0.06,0.02,0.02,185,Normal
0,tcp,private,S0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,Probe
0,tcp,http,SF,194,290,1,34,1.0,0.0,0.0,0.0,0.01,0.03,215,Normal
0,tcp,http,SF,296,1256,1,13,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,private,S0,0,0,0,166,0.04,1.0,1.0,0.06,0.0,0.0,7,DoS
0,tcp,hostnames,S0,0,0,0,206,0.07,1.0,1.0,0.08,0.0,0.0,14,DoS
0,tcp,http,SF,225,1440,1,14,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,pop_3,SF,42,130,1,1,1.0,0.0,0.0,0.0,0.33,0.0,3,Normal
0,tcp,telnet,S0,0,0,0,77,0.26,1.0,1.0,0.02,0.02,0.0,62,DoS
0,tcp,private,REJ,0,0,0,140,0.01,0.01,0.0,0.58,0.0,0.0,1,Probe
0,tcp,ftp_data,S0,0,0,0,139,0.02,1.0,1.0,0.06,0.0,0.0,3,DoS
0,tcp,domain,S0,0,0,0,282,0.01,1.0,1.0,0.07,0.0,0.0,4,DoS
0,tcp,private,REJ,0,0,0,334,0.0,0.03,0.0,1.0,0.0,0.0,1,Probe
0,tcp,private,REJ,0,0,0,283,0.05,0.0,0.0,0.06,0.0,0.0,15,DoS
0,udp,private,SF,1,0,0,20,0.6,0.0,0.0,0.22,1.0,0.0,12,Probe
0,tcp,http,SF,298,1075,1,1,1.0,0.0,0.0,0.01,0.0,0.0,248,Normal
0,tcp,telnet,S0,0,0,0,81,0.22,1.0,1.0,0.07,0.0,0.0,17,DoS
0,tcp,private,S0,0,0,0,290,0.07,1.0,1.0,0.09,0.0,0.0,13,DoS
0,udp,domain_u,SF,46,46,0,172,1.0,0.0,0.0,0.01,0.0,0.0,229,Normal
0,tcp,mtp,S0,0,0,0,238,0.02,1.0,1.0,0.08,0.0,0.0,4,DoS
0,tcp,private,REJ,0,0,0,270,0.07,0.0,0.0,0.08,0.0,0.0,20,DoS
0,tcp,http,SF,202,8104,1,25,1.0,0.0,0.0,0.0,0.04,0.03,255,Normal
0,tcp,ftp,S0,0,0,0,226,0.09,1.0,1.0,0.05,0.0,0.0,20,DoS
0,tcp,private,S0,0,0,0,160,0.01,1.0,1.0,0.07,0.0,0.0,16,DoS
0,udp,domain_u,SF,45,159,0,170,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,smtp,SF,1053,324,1,1,1.0,0.0,0.0,0.02,0.0,0.0,152,Normal
0,tcp,http,SF,286,293,1,3,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,369,4154,1,7,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,icmp,eco_i,SF,18,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,83,Probe
14,udp,domain_u,SF,111,36,0,1,1.0,0.0,0.0,0.5,0.75,0.0,3,Normal
0,udp,domain_u,SF,45,72,0,125,1.0,0.0,0.0,0.01,0.0,0.0,230,Normal
0,tcp,smtp,SF,1721,387,1,1,1.0,0.0,0.0,0.02,0.0,0.0,65,Normal
0,tcp,http,SF,222,1483,1,3,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,http,SF,242,971,1,1,1.0,0.0,0.0,0.01,0.0,0.0,246,Normal
0,tcp,http,SF,281,757,1,2,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,ftp_data,SF,334,0,1,2,1.0,0.0,0.0,0.33,0.67,0.16,38,R2L
0,tcp,http,SF,297,534,1,12,1.0,0.0,0.0,0.0,0.01,0.03,255,Normal
0,tcp,bgp,S0,0,0,0,252,0.01,1.0,1.0,0.07,0.0,0.0,2,DoS
0,udp,domain_u,SF,44,44,0,66,1.0,0.0,0.0,0.01,0.01,0.0,254,Normal
0,tcp,http,SF,212,938,1,12,1.0,0.0,0.0,0.0,0.03,0.05,255,Normal
0,tcp,private,S0,0,0,0,196,0.01,1.0,1.0,0.08,0.01,0.0,2,DoS
0,tcp,private,REJ,0,0,0,137,0.11,0.0,0.0,0.06,0.0,0.0,13,DoS
0,tcp,http,SF,274,261,1,12,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,286,4220,1,5,1.0,0.0,0.0,0.0,0.2,0.07,255,Normal
0,tcp,http,SF,298,947,1,6,1.0,0.0,0.0,0.0,0.06,0.09,255,Normal
0,tcp,http,SF,258,1747,1,10,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,tcp,iso_tsap,S0,0,0,0,223,0.04,1.0,1.0,0.09,0.0,0.0,6,DoS
0,tcp,ctf,S0,0,0,0,264,0.03,1.0,1.0,0.09,0.0,0.0,8,DoS
0,udp,domain_u,SF,44,115,0,158,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,finger,S0,0,0,0,69,0.25,1.0,1.0,0.03,0.02,0.0,58,DoS
0,tcp,http,SF,296,3751,1,2,1.0,0.0,0.0,0.0,0.04,0.06,255,Normal
0,tcp,http,SF,410,6726,1,12,1.0,0.0,0.0,0.0,0.01,0.12,247,Normal
3,tcp,smtp,SF,1508,370,1,1,1.0,0.0,0.0,0.0,0.17,0.03,66,Normal
0,tcp,auth,SF,10,35,1,1,1.0,0.0,0.0,0.03,0.01,0.22,9,Normal
0,icmp,urp_i,SF,183,0,0,3,0.67,0.0,0.0,0.01,0.08,0.0,17,Normal
0,udp,domain_u,SF,42,128,0,131,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,54540,8314,1,4,1.0,0.0,0.0,0.0,0.02,0.0,49,DoS
0,tcp,http,SF,226,2471,1,26,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,REJ,0,0,0,101,0.18,0.0,0.0,0.08,0.0,0.0,17,DoS
0,tcp,http,SF,305,1035,1,42,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,244,307,1,1,1.0,0.0,0.0,0.0,0.01,0.0,81,Normal
0,tcp,private,S0,0,0,0,142,0.04,1.0,1.0,0.06,0.0,0.0,22,DoS
0,tcp,ftp_data,SF,637,0,0,7,1.0,0.0,0.0,0.02,0.42,0.0,107,Normal
0,udp,domain_u,SF,36,0,0,5,1.0,0.0,0.0,0.0,1.0,0.02,116,Normal
0,udp,domain_u,SF,42,42,0,6,1.0,0.0,0.0,0.01,0.01,0.0,249,Normal
0,tcp,http,SF,291,1792,1,24,1.0,0.0,0.0,0.0,0.04,0.07,255,Normal
0,tcp,http,SF,312,3327,1,1,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,ftp,SF,1231,2451,1,1,1.0,0.0,0.0,0.02,0.0,0.0,54,R2L
0,udp,domain_u,SF,32,92,0,2,0.5,0.0,0.0,0.05,0.01,0.0,13,Normal
14360,tcp,other,RSTR,1,0,0,2,1.0,0.0,0.0,0.68,1.0,0.0,2,Probe
0,tcp,name,REJ,0,0,0,202,0.01,0.0,0.0,0.07,0.0,0.0,19,DoS
0,udp,domain_u,SF,45,123,0,67,1.0,0.0,0.0,0.02,0.0,0.0,203,Normal
0,udp,private,SF,28,0,0,48,1.0,0.0,0.0,0.42,0.58,0.0,148,DoS
0,tcp,domain,S0,0,0,0,237,0.0,1.0,1.0,0.06,0.0,0.0,1,DoS
0,icmp,eco_i,SF,30,0,0,5,0.2,0.0,0.0,0.01,0.67,0.0,40,Normal
0,tcp,http,SF,289,15252,1,7,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,ftp_data,S1,456980,0,1,2,1.0,0.5,0.5,0.05,0.1,0.04,50,Normal
0,tcp,Z39_50,S0,0,0,0,293,0.07,1.0,1.0,0.05,0.0,0.0,21,DoS
1,tcp,smtp,SF,869,329,1,1,1.0,0.0,0.0,0.07,0.04,0.03,66,Normal
0,tcp,http,SF,226,1659,1,7,1.0,0.0,0.0,0.0,0.03,0.04,255,Normal
0,tcp,private,S0,0,0,0,212,0.04,1.0,1.0,0.05,0.0,0.0,8,DoS
0,udp,domain_u,SF,33,93,0,1,1.0,0.0,0.0,0.01,0.0,0.0,247,Normal
0,tcp,http,SF,273,4471,1,22,1.0,0.0,0.0,0.0,0.04,0.07,255,Normal
0,udp,domain_u,SF,44,82,0,137,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http_443,S0,0,0,0,131,0.15,1.0,1.0,0.07,0.0,0.0,19,DoS
0,udp,other,SF,516,4,0,487,1.0,0.0,0.0,0.0,1.0,0.0,255,Normal
0,tcp,smtp,SF,1068,320,1,1,1.0,0.0,0.0,0.25,0.06,0.04,48,Normal
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.25,0.05,231,Normal
0,tcp,smtp,SF,1162,328,1,1,1.0,0.0,0.0,0.04,0.01,0.0,80,Normal
0,tcp,ftp_data,SF,4539,0,0,20,1.0,0.0,0.0,0.02,0.29,0.0,62,Normal
40295,tcp,private,RSTR,1,0,0,2,1.0,0.0,0.0,0.44,0.87,0.0,2,Probe
0,tcp,link,S0,0,0,0,241,0.05,1.0,1.0,0.07,0.0,0.0,13,DoS
0,tcp,http,SF,211,1845,1,9,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,private,REJ,0,0,0,127,0.13,0.0,0.0,0.07,0.0,0.0,17,DoS
0,tcp,private,REJ,0,0,0,65,0.22,0.0,0.0,0.06,0.0,0.0,14,DoS
0,tcp,http,SF,308,4297,1,19,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,291,709,1,36,1.0,0.0,0.0,0.0,0.03,0.05,255,Normal
0,tcp,http,SF,298,4240,1,6,1.0,0.0,0.0,0.0,0.17,0.02,255,Normal
0,tcp,telnet,S0,0,0,0,40,0.22,1.0,1.0,0.02,0.01,0.0,64,DoS
0,tcp,smtp,SF,850,386,1,1,1.0,0.0,0.0,0.04,0.0,0.0,115,Normal
0,udp,other,SF,146,0,0,1,1.0,0.0,0.0,0.63,0.95,0.0,1,Normal
0,udp,domain_u,SF,43,128,0,157,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,ctf,S0,0,0,0,201,0.0,1.0,1.0,0.06,0.0,0.0,1,DoS
0,tcp,private,S0,0,0,0,253,0.09,1.0,1.0,0.11,0.02,0.0,23,DoS
0,tcp,http,SF,200,7071,1,32,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
2530,udp,other,SF,145,105,0,12,0.17,0.0,0.0,0.61,0.9,0.0,2,Normal
0,tcp,private,S0,0,0,0,234,0.0,1.0,1.0,0.06,0.0,0.0,1,DoS
0,tcp,http,SF,223,866,1,11,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,smtp,SF,1979,396,1,1,1.0,0.0,0.0,0.03,0.01,0.02,119,Normal
0,tcp,private,S0,0,0,0,187,0.02,1.0,1.0,0.08,0.0,0.0,4,DoS
